employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
70970.0,Analytics,region_22,,m,other,1.0,27.0,3.0,2,0,0,82
,Analytics,region_22,Bachelors,m,other,1.0,28.0,,1,1,0,84
17751.0,Analytics,region_13,Bachelors,m,sourcing,1.0,46.0,3.0,7,0,0,85
10998.0,Operations,region_2,Bachelors,f,other,1.0,46.0,4.0,5,1,0,58
44894.0,HR,region_7,Masters & above,m,sourcing,1.0,35.0,5.0,7,0,0,52
32257.0,Operations,region_22,Bachelors,f,sourcing,,31.0,3.0,8,0,0,62
,Finance,region_2,Masters & above,m,sourcing,,32.0,3.0,5,0,0,59
37744.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,45.0,3.0,12,0,0,51
65994.0,Finance,region_2,Below Secondary,m,sourcing,1.0,22.0,,1,1,0,62
25872.0,Technology,region_26,Bachelors,f,sourcing,2.0,35.0,1.0,5,0,0,78
12573.0,Sales & Marketing,region_15,Bachelors,m,other,1.0,29.0,1.0,2,0,0,48
32015.0,Technology,region_2,Masters & above,m,other,1.0,46.0,4.0,9,0,0,80
31733.0,Sales & Marketing,region_29,Bachelors,m,other,1.0,30.0,2.0,6,0,0,48
41392.0,Operations,region_2,Bachelors,m,sourcing,1.0,38.0,1.0,3,0,0,61
29.0,Analytics,region_7,Bachelors,m,other,1.0,28.0,,1,1,0,85
25020.0,Operations,region_13,Bachelors,m,sourcing,1.0,34.0,5.0,6,1,0,59
7450.0,Sales & Marketing,region_22,Bachelors,f,sourcing,2.0,27.0,3.0,2,0,0,46
76150.0,Procurement,region_15,Masters & above,f,other,1.0,45.0,3.0,11,0,0,70
36641.0,Procurement,region_2,Bachelors,f,sourcing,1.0,37.0,3.0,8,0,0,66
72652.0,HR,region_15,Bachelors,m,sourcing,2.0,32.0,3.0,8,0,0,50
29591.0,Sales & Marketing,region_24,Masters & above,f,sourcing,1.0,31.0,3.0,3,1,0,47
9848.0,Procurement,region_2,Masters & above,f,sourcing,1.0,,1.0,6,0,0,72
,Sales & Marketing,region_16,Masters & above,m,other,1.0,43.0,5.0,6,0,0,54
39397.0,Sales & Marketing,region_4,Masters & above,m,other,2.0,35.0,4.0,5,0,0,59
4509.0,Sales & Marketing,region_15,Bachelors,f,other,1.0,39.0,3.0,7,0,0,48
34767.0,Technology,region_15,Masters & above,m,other,1.0,34.0,3.0,7,0,0,83
42947.0,Technology,region_24,Bachelors,m,sourcing,1.0,27.0,1.0,3,1,0,74
29583.0,Sales & Marketing,region_2,Bachelors,m,referred,1.0,30.0,5.0,2,1,0,47
71122.0,Operations,region_14,Bachelors,f,other,,30.0,3.0,3,1,1,95
38623.0,Operations,region_3,Masters & above,f,sourcing,1.0,36.0,3.0,7,0,0,65
,Sales & Marketing,region_22,Masters & above,f,other,1.0,43.0,4.0,12,0,0,49
,Sales & Marketing,region_30,Masters & above,m,other,,35.0,1.0,11,0,0,56
7235.0,Procurement,region_10,Masters & above,f,other,1.0,38.0,5.0,11,1,0,73
19890.0,Analytics,region_20,Bachelors,m,other,1.0,39.0,4.0,9,0,0,86
73550.0,Technology,region_14,Masters & above,f,other,1.0,39.0,4.0,7,1,0,78
54597.0,Sales & Marketing,region_2,Bachelors,m,other,2.0,38.0,1.0,10,0,0,49
48413.0,Procurement,region_2,Masters & above,f,other,1.0,47.0,2.0,3,0,0,67
69099.0,Analytics,region_2,Bachelors,m,other,2.0,29.0,2.0,5,1,0,83
36050.0,R&D,region_22,Bachelors,m,sourcing,1.0,27.0,4.0,5,0,0,86
3330.0,Analytics,region_4,Bachelors,m,other,2.0,28.0,5.0,2,0,1,87
21875.0,Technology,region_31,Bachelors,f,other,,26.0,2.0,2,0,0,80
26734.0,Sales & Marketing,region_31,Bachelors,m,sourcing,1.0,30.0,5.0,2,1,0,51
9651.0,Technology,region_27,Bachelors,f,sourcing,2.0,32.0,3.0,8,0,0,79
45608.0,Analytics,region_6,Bachelors,m,other,1.0,,4.0,3,0,0,86
52017.0,Analytics,region_22,Bachelors,m,other,,26.0,5.0,2,1,0,87
58755.0,Analytics,region_32,Bachelors,f,sourcing,1.0,30.0,4.0,6,0,0,87
51640.0,Sales & Marketing,region_7,Masters & above,m,sourcing,1.0,41.0,3.0,8,0,0,49
12294.0,Procurement,region_2,,m,sourcing,3.0,35.0,3.0,5,1,0,64
50768.0,Procurement,region_7,Masters & above,f,sourcing,3.0,49.0,3.0,11,0,0,72
14734.0,Analytics,region_17,Bachelors,m,other,1.0,34.0,3.0,8,0,0,79
68390.0,Sales & Marketing,region_9,Masters & above,m,other,1.0,,2.0,9,0,0,46
14592.0,Procurement,region_26,Bachelors,m,other,,32.0,3.0,2,0,0,68
35688.0,Operations,region_27,Masters & above,f,sourcing,1.0,39.0,3.0,10,0,0,58
9784.0,Procurement,region_2,Masters & above,f,sourcing,2.0,54.0,3.0,5,0,0,71
5101.0,Operations,region_2,Bachelors,f,other,1.0,31.0,,1,0,0,95
75284.0,Analytics,region_22,Bachelors,m,referred,1.0,28.0,5.0,2,0,0,83
36623.0,Sales & Marketing,region_22,Masters & above,m,other,1.0,30.0,3.0,6,1,0,48
60863.0,Sales & Marketing,region_2,Masters & above,f,sourcing,1.0,55.0,3.0,18,0,0,52
59081.0,Procurement,region_26,Bachelors,m,sourcing,1.0,38.0,1.0,11,0,0,70
63739.0,Sales & Marketing,region_31,Bachelors,m,other,1.0,29.0,5.0,2,0,0,51
,Legal,region_2,Bachelors,f,other,1.0,37.0,4.0,8,0,0,59
14323.0,Sales & Marketing,region_16,Bachelors,m,sourcing,,29.0,3.0,6,0,0,54
3498.0,Operations,region_15,Bachelors,m,other,1.0,36.0,4.0,7,0,0,58
42695.0,Procurement,region_22,Masters & above,f,sourcing,,39.0,1.0,10,0,0,70
21364.0,Sales & Marketing,region_2,Bachelors,f,sourcing,1.0,48.0,4.0,4,0,0,46
39181.0,Operations,region_29,Bachelors,m,other,1.0,,1.0,7,1,0,62
44798.0,Operations,region_22,Bachelors,m,sourcing,1.0,48.0,4.0,6,1,0,65
35151.0,Analytics,region_32,,m,other,1.0,28.0,,1,0,0,86
,Technology,region_7,Bachelors,f,other,1.0,48.0,5.0,7,1,0,81
59364.0,Sales & Marketing,region_11,Bachelors,m,sourcing,1.0,32.0,5.0,7,1,0,50
71712.0,Analytics,region_25,Bachelors,m,sourcing,1.0,32.0,4.0,2,0,0,85
36176.0,Operations,region_15,Bachelors,m,referred,2.0,32.0,5.0,7,1,0,66
36153.0,Technology,region_22,Masters & above,m,sourcing,1.0,32.0,3.0,4,0,0,75
63166.0,Sales & Marketing,region_14,Bachelors,m,other,1.0,41.0,1.0,13,0,0,50
5977.0,HR,region_22,Masters & above,m,other,2.0,40.0,1.0,11,0,0,51
69965.0,Operations,region_11,Masters & above,f,sourcing,1.0,32.0,2.0,9,0,0,58
,HR,region_2,Bachelors,f,other,1.0,47.0,4.0,7,0,0,44
67937.0,Technology,region_30,Bachelors,f,sourcing,2.0,28.0,,1,1,0,78
19322.0,R&D,region_2,Bachelors,m,other,1.0,37.0,3.0,8,0,0,78
,Sales & Marketing,region_33,Masters & above,m,other,1.0,57.0,3.0,2,0,0,48
21171.0,Sales & Marketing,region_10,Masters & above,m,sourcing,2.0,41.0,3.0,16,0,0,49
18032.0,Finance,region_2,Masters & above,m,other,2.0,53.0,5.0,7,1,0,58
19362.0,Sales & Marketing,region_25,Masters & above,m,sourcing,1.0,,5.0,7,0,0,52
9326.0,Operations,region_25,Bachelors,f,sourcing,1.0,27.0,3.0,4,1,0,60
,Sales & Marketing,region_26,,m,other,1.0,40.0,3.0,9,0,0,46
36296.0,Sales & Marketing,region_2,Bachelors,m,other,1.0,37.0,2.0,5,1,1,51
9231.0,Operations,region_29,Masters & above,m,sourcing,1.0,47.0,5.0,4,1,0,55
60612.0,Procurement,region_12,Bachelors,m,other,1.0,29.0,5.0,4,1,0,73
,Sales & Marketing,region_7,Bachelors,m,other,2.0,47.0,3.0,9,0,0,52
73287.0,Analytics,region_4,Masters & above,m,other,1.0,37.0,3.0,10,1,0,83
11273.0,Procurement,region_15,Bachelors,m,sourcing,3.0,37.0,1.0,4,0,0,70
23888.0,Procurement,region_2,Bachelors,m,other,1.0,50.0,3.0,17,0,0,66
1554.0,Analytics,region_22,Bachelors,f,other,3.0,28.0,,1,0,0,84
73141.0,Sales & Marketing,region_2,Bachelors,m,other,,45.0,5.0,17,1,0,50
20359.0,Operations,region_4,Bachelors,m,other,1.0,32.0,3.0,6,1,0,59
17294.0,Technology,region_5,Masters & above,m,other,,42.0,3.0,3,0,0,79
67706.0,Technology,region_22,Bachelors,m,referred,2.0,29.0,3.0,2,0,0,80
,Legal,region_13,Bachelors,m,other,1.0,31.0,5.0,3,1,1,63
,Operations,region_2,Bachelors,f,sourcing,1.0,44.0,3.0,11,0,0,61
75919.0,Sales & Marketing,region_2,Bachelors,m,other,1.0,55.0,3.0,15,0,0,47
,Legal,region_22,Bachelors,m,sourcing,1.0,30.0,3.0,3,0,0,59
53704.0,Operations,region_19,Bachelors,m,other,1.0,36.0,3.0,6,1,0,57
33824.0,Finance,region_22,Bachelors,m,sourcing,1.0,29.0,1.0,4,0,0,66
72553.0,Technology,region_22,Bachelors,m,sourcing,1.0,30.0,4.0,2,1,1,92
32465.0,Sales & Marketing,region_2,Bachelors,f,other,2.0,31.0,3.0,3,0,0,57
1243.0,Technology,region_22,Bachelors,m,referred,2.0,31.0,5.0,4,0,0,82
12448.0,Analytics,region_20,Bachelors,m,sourcing,2.0,,3.0,12,1,0,89
2141.0,Sales & Marketing,region_22,Bachelors,m,sourcing,1.0,41.0,3.0,12,0,0,46
,HR,region_13,Masters & above,f,other,1.0,32.0,3.0,6,0,0,50
63080.0,Sales & Marketing,region_2,Bachelors,m,other,2.0,38.0,3.0,4,1,1,92
64303.0,Analytics,region_28,Bachelors,m,sourcing,2.0,26.0,3.0,2,0,0,81
77658.0,R&D,region_30,Bachelors,m,sourcing,3.0,30.0,3.0,4,0,0,85
18077.0,Technology,region_14,Bachelors,m,sourcing,3.0,32.0,3.0,5,0,0,81
59820.0,Sales & Marketing,region_8,Masters & above,m,sourcing,1.0,33.0,4.0,5,1,0,51
51871.0,Analytics,region_32,,m,other,2.0,27.0,,1,0,0,85
60361.0,Technology,region_2,Bachelors,f,other,1.0,33.0,5.0,7,1,0,77
39993.0,Sales & Marketing,region_3,Bachelors,m,sourcing,1.0,36.0,3.0,8,0,0,55
47870.0,Sales & Marketing,region_28,,m,other,1.0,33.0,3.0,6,1,0,49
60964.0,Procurement,region_7,Bachelors,f,sourcing,2.0,40.0,3.0,3,0,1,71
,Sales & Marketing,region_30,Bachelors,m,other,1.0,41.0,1.0,10,0,0,50
21860.0,Procurement,region_7,Masters & above,f,other,1.0,38.0,5.0,9,0,0,85
34421.0,Technology,region_13,Bachelors,m,other,1.0,45.0,4.0,4,1,0,82
46255.0,HR,region_22,Bachelors,m,other,1.0,22.0,3.0,2,0,0,55
15670.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,,1.0,10,0,0,53
,Sales & Marketing,region_2,Bachelors,f,other,1.0,54.0,1.0,23,0,0,46
60391.0,Technology,region_27,Bachelors,m,other,2.0,28.0,1.0,7,0,0,76
13978.0,Technology,region_2,Below Secondary,f,sourcing,,25.0,,1,0,0,84
36186.0,Procurement,region_17,Bachelors,f,sourcing,2.0,39.0,4.0,2,0,0,68
,Technology,region_5,Bachelors,f,other,1.0,25.0,3.0,2,1,0,80
58737.0,Technology,region_7,Bachelors,f,sourcing,1.0,33.0,5.0,3,1,0,78
30497.0,Analytics,region_31,Bachelors,m,sourcing,1.0,29.0,2.0,4,0,0,83
10656.0,Analytics,region_28,Bachelors,m,sourcing,,29.0,3.0,2,1,0,82
47037.0,Operations,region_2,Bachelors,f,sourcing,1.0,41.0,3.0,2,0,0,60
72606.0,Procurement,region_2,Bachelors,f,sourcing,1.0,,1.0,11,0,0,66
43672.0,Sales & Marketing,region_27,Bachelors,f,sourcing,1.0,33.0,3.0,7,0,0,49
56979.0,Operations,region_26,Bachelors,f,sourcing,1.0,37.0,4.0,2,0,0,57
19168.0,Operations,region_14,Bachelors,f,other,1.0,38.0,5.0,5,1,0,57
43582.0,HR,region_2,Bachelors,m,other,,26.0,,1,0,0,48
72382.0,Operations,region_7,Masters & above,m,other,1.0,34.0,5.0,3,0,0,64
50258.0,Sales & Marketing,region_7,Bachelors,m,other,1.0,29.0,5.0,5,1,0,47
9958.0,Operations,region_23,Bachelors,m,sourcing,1.0,44.0,4.0,3,1,0,59
53276.0,Analytics,region_26,Bachelors,f,other,2.0,30.0,1.0,4,0,0,84
54511.0,Operations,region_29,Bachelors,m,sourcing,,28.0,3.0,2,0,0,57
26782.0,Analytics,region_2,Masters & above,m,other,2.0,,3.0,4,0,0,79
37772.0,Operations,region_6,Bachelors,m,other,1.0,26.0,,1,0,0,52
65390.0,R&D,region_2,Masters & above,m,other,2.0,42.0,3.0,13,1,0,87
22356.0,Sales & Marketing,region_22,Masters & above,m,other,6.0,,1.0,8,0,0,51
37205.0,Procurement,region_17,Masters & above,f,sourcing,1.0,,4.0,20,1,0,67
18724.0,Sales & Marketing,region_22,Bachelors,m,sourcing,1.0,22.0,,1,0,0,54
22297.0,Operations,region_22,Masters & above,f,sourcing,2.0,42.0,4.0,11,1,0,60
41779.0,Procurement,region_17,Masters & above,m,sourcing,1.0,32.0,,1,0,0,65
6117.0,Analytics,region_25,Bachelors,m,sourcing,2.0,28.0,4.0,3,1,0,85
15418.0,Technology,region_10,Bachelors,f,other,1.0,28.0,3.0,4,1,0,81
74357.0,Sales & Marketing,region_2,Bachelors,m,other,,52.0,4.0,9,1,0,47
77130.0,Technology,region_2,Bachelors,m,sourcing,,45.0,3.0,16,0,0,81
25579.0,Procurement,region_22,Masters & above,m,sourcing,1.0,,5.0,11,0,0,70
33236.0,Procurement,region_2,Bachelors,f,other,1.0,39.0,5.0,3,1,0,70
75190.0,Operations,region_22,Below Secondary,f,sourcing,,24.0,,1,1,0,55
42805.0,Analytics,region_29,Bachelors,m,other,1.0,25.0,4.0,2,1,0,81
65644.0,Analytics,region_2,,m,other,2.0,40.0,3.0,12,0,0,85
60798.0,Sales & Marketing,region_34,Bachelors,m,sourcing,3.0,25.0,4.0,2,0,0,47
33973.0,Sales & Marketing,region_16,Bachelors,m,other,1.0,57.0,1.0,17,0,0,52
7967.0,Operations,region_1,Masters & above,m,other,1.0,31.0,2.0,3,1,0,64
5169.0,Operations,region_7,Masters & above,m,sourcing,1.0,36.0,3.0,4,1,0,60
33684.0,Sales & Marketing,region_2,Bachelors,m,referred,3.0,31.0,3.0,5,1,0,51
12974.0,Sales & Marketing,region_22,Bachelors,m,other,2.0,29.0,5.0,3,1,0,49
7437.0,Sales & Marketing,region_14,Masters & above,m,other,1.0,38.0,4.0,8,0,0,51
68867.0,Sales & Marketing,region_15,Bachelors,m,sourcing,,41.0,2.0,5,1,0,53
,Finance,region_2,Bachelors,f,sourcing,1.0,32.0,5.0,5,1,0,60
20139.0,Technology,region_19,Bachelors,m,other,1.0,34.0,3.0,5,0,0,81
64861.0,Legal,region_5,Bachelors,m,other,1.0,28.0,5.0,2,0,0,58
,Operations,region_22,Masters & above,m,sourcing,1.0,57.0,1.0,19,1,0,55
78092.0,Sales & Marketing,region_33,Bachelors,f,sourcing,1.0,31.0,1.0,2,0,0,50
33667.0,Operations,region_2,Masters & above,f,other,2.0,55.0,5.0,24,1,0,56
11475.0,Operations,region_22,Below Secondary,m,sourcing,1.0,23.0,,1,1,0,56
,HR,region_31,Bachelors,f,sourcing,1.0,27.0,3.0,4,0,0,51
27599.0,Operations,region_2,Bachelors,m,other,1.0,59.0,5.0,2,0,0,59
74777.0,Sales & Marketing,region_13,Bachelors,m,other,1.0,42.0,3.0,13,0,0,51
31570.0,R&D,region_2,Masters & above,m,sourcing,1.0,34.0,4.0,6,1,0,87
50428.0,Legal,region_7,Below Secondary,m,sourcing,1.0,28.0,5.0,3,0,0,59
71179.0,Sales & Marketing,region_11,Masters & above,m,sourcing,1.0,45.0,3.0,6,1,1,50
1095.0,Technology,region_4,Bachelors,f,other,,35.0,5.0,4,1,1,76
8686.0,HR,region_6,Bachelors,m,other,2.0,31.0,5.0,5,0,0,48
71380.0,Sales & Marketing,region_34,Bachelors,m,other,1.0,,2.0,4,0,0,52
47851.0,Operations,region_2,Bachelors,f,other,,,5.0,9,1,0,58
7618.0,Sales & Marketing,region_24,Bachelors,m,sourcing,1.0,37.0,4.0,7,0,0,48
32592.0,Operations,region_16,Masters & above,f,other,1.0,38.0,5.0,10,0,0,58
63265.0,Operations,region_8,Bachelors,m,other,,26.0,3.0,3,1,0,62
71342.0,Sales & Marketing,region_7,Bachelors,f,sourcing,,,1.0,3,1,0,41
17415.0,Procurement,region_33,Masters & above,m,other,1.0,38.0,3.0,2,1,0,67
,Operations,region_22,Bachelors,m,other,1.0,38.0,5.0,3,1,1,56
49056.0,Sales & Marketing,region_27,Bachelors,f,other,1.0,27.0,,1,1,0,46
70966.0,Analytics,region_2,Masters & above,m,sourcing,1.0,49.0,3.0,2,0,0,88
14633.0,Sales & Marketing,region_6,Bachelors,m,sourcing,2.0,35.0,1.0,7,0,0,46
71043.0,Operations,region_27,Masters & above,m,sourcing,1.0,52.0,4.0,21,0,0,60
1815.0,R&D,region_30,Masters & above,m,other,1.0,34.0,4.0,3,1,0,88
37746.0,Technology,region_27,Bachelors,f,other,1.0,,3.0,10,0,0,81
65968.0,Sales & Marketing,region_30,Bachelors,m,sourcing,1.0,35.0,1.0,9,0,0,53
59628.0,HR,region_2,Masters & above,f,other,1.0,,5.0,2,0,0,62
1376.0,Sales & Marketing,region_28,Masters & above,m,sourcing,2.0,39.0,2.0,4,0,0,48
73527.0,Analytics,region_22,Bachelors,m,sourcing,2.0,,4.0,5,0,0,87
40916.0,Procurement,region_31,Bachelors,m,other,1.0,26.0,2.0,3,0,0,70
64191.0,Technology,region_7,Bachelors,f,other,1.0,38.0,2.0,6,0,0,77
11406.0,Technology,region_13,Bachelors,m,other,1.0,37.0,4.0,4,1,0,80
29157.0,Procurement,region_26,Bachelors,f,other,1.0,27.0,1.0,5,0,0,69
5744.0,Sales & Marketing,region_7,Bachelors,m,sourcing,1.0,43.0,2.0,13,0,0,54
49196.0,Technology,region_20,Bachelors,m,sourcing,1.0,31.0,3.0,2,0,0,79
47250.0,Analytics,region_1,Masters & above,m,sourcing,1.0,,3.0,9,0,0,84
25790.0,Sales & Marketing,region_4,Masters & above,m,sourcing,,36.0,3.0,8,0,0,49
4735.0,Operations,region_22,Masters & above,m,sourcing,1.0,31.0,3.0,5,1,0,61
67275.0,Sales & Marketing,region_13,Masters & above,m,other,,34.0,3.0,5,1,0,49
47171.0,Operations,region_13,Bachelors,f,other,1.0,30.0,2.0,5,0,0,60
2783.0,Sales & Marketing,region_7,Masters & above,m,sourcing,2.0,,3.0,4,0,0,48
11397.0,Sales & Marketing,region_28,Bachelors,m,other,1.0,34.0,1.0,9,0,0,52
23355.0,Sales & Marketing,region_6,Bachelors,m,other,,32.0,1.0,2,0,0,48
56858.0,Sales & Marketing,region_22,Masters & above,f,sourcing,1.0,33.0,5.0,5,0,0,57
73418.0,Sales & Marketing,region_2,Bachelors,m,other,3.0,39.0,2.0,3,0,0,48
14370.0,HR,region_2,Bachelors,f,sourcing,1.0,32.0,4.0,4,0,0,48
59922.0,Analytics,region_23,Bachelors,m,sourcing,1.0,34.0,3.0,10,0,0,83
27711.0,Operations,region_26,Masters & above,m,other,1.0,34.0,3.0,9,1,0,57
28200.0,HR,region_26,Bachelors,f,sourcing,,27.0,5.0,3,1,0,52
36882.0,Operations,region_8,Bachelors,m,sourcing,1.0,31.0,,1,0,0,64
64859.0,Finance,region_7,Bachelors,m,sourcing,1.0,26.0,,1,1,0,63
35312.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,27.0,5.0,3,0,0,63
12503.0,Technology,region_2,Bachelors,f,sourcing,1.0,,5.0,8,1,0,82
65981.0,Technology,region_5,Bachelors,f,other,1.0,26.0,,1,1,0,77
15617.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,58.0,3.0,8,0,0,53
13072.0,Sales & Marketing,region_2,Bachelors,f,other,2.0,32.0,5.0,7,1,0,49
42133.0,Analytics,region_28,Bachelors,m,other,1.0,27.0,2.0,3,1,0,72
18359.0,HR,region_7,Bachelors,m,sourcing,1.0,50.0,5.0,7,0,0,48
73892.0,Procurement,region_15,Masters & above,f,other,1.0,32.0,3.0,3,0,0,67
68678.0,Technology,region_17,Bachelors,m,sourcing,,30.0,5.0,7,1,0,82
64926.0,Sales & Marketing,region_6,Bachelors,f,sourcing,1.0,30.0,3.0,5,0,0,49
76616.0,Operations,region_15,,m,sourcing,1.0,30.0,3.0,6,0,0,62
53397.0,Operations,region_7,Bachelors,m,sourcing,1.0,41.0,5.0,12,1,0,59
49817.0,Sales & Marketing,region_27,Bachelors,f,sourcing,1.0,31.0,1.0,7,0,0,47
72829.0,Sales & Marketing,region_26,Bachelors,f,sourcing,,23.0,,1,1,0,49
35037.0,Technology,region_11,,m,sourcing,1.0,31.0,2.0,4,0,0,77
71626.0,Technology,region_8,Bachelors,f,sourcing,2.0,34.0,3.0,7,0,0,79
11367.0,Sales & Marketing,region_31,Bachelors,m,sourcing,1.0,39.0,4.0,9,0,0,47
2105.0,Analytics,region_28,Masters & above,m,sourcing,1.0,35.0,4.0,4,0,0,81
40755.0,Sales & Marketing,region_28,Bachelors,m,other,1.0,33.0,4.0,5,1,0,50
,Sales & Marketing,region_2,Masters & above,m,sourcing,1.0,,3.0,15,0,0,49
14728.0,Procurement,region_30,Bachelors,m,other,1.0,31.0,5.0,6,1,0,74
32782.0,Sales & Marketing,region_13,,m,other,1.0,24.0,,1,0,0,48
,Technology,region_10,Bachelors,f,other,,29.0,1.0,6,0,0,75
16863.0,Procurement,region_27,Bachelors,m,other,,26.0,3.0,4,0,0,69
23438.0,Sales & Marketing,region_28,Bachelors,m,other,1.0,34.0,4.0,6,1,0,46
71037.0,Legal,region_22,Bachelors,m,other,1.0,30.0,5.0,4,0,0,60
61779.0,Operations,region_22,Masters & above,m,sourcing,1.0,,5.0,3,1,0,60
69874.0,Operations,region_14,Masters & above,f,sourcing,,35.0,4.0,4,1,0,61
35704.0,Sales & Marketing,region_23,Bachelors,m,sourcing,1.0,,3.0,3,0,0,45
9777.0,Procurement,region_26,Bachelors,f,sourcing,,25.0,,1,1,0,69
67142.0,Sales & Marketing,region_9,Bachelors,m,other,,35.0,3.0,7,0,0,50
51016.0,Legal,region_2,Below Secondary,f,other,1.0,25.0,3.0,2,1,0,61
60355.0,Sales & Marketing,region_27,Bachelors,m,other,1.0,31.0,1.0,5,0,0,47
,Sales & Marketing,region_2,Bachelors,f,other,1.0,54.0,5.0,17,0,0,53
43983.0,Procurement,region_2,Bachelors,m,sourcing,1.0,,3.0,16,0,0,74
14213.0,Sales & Marketing,region_4,Bachelors,m,sourcing,1.0,29.0,1.0,7,0,0,51
12087.0,Procurement,region_13,Bachelors,f,other,1.0,32.0,3.0,6,0,0,67
51145.0,Sales & Marketing,region_15,Bachelors,m,sourcing,3.0,27.0,2.0,4,0,0,45
77685.0,Operations,region_2,Bachelors,m,sourcing,2.0,32.0,5.0,6,1,0,65
2125.0,Sales & Marketing,region_2,Bachelors,f,other,1.0,42.0,4.0,12,0,0,48
57531.0,Sales & Marketing,region_26,Masters & above,m,sourcing,1.0,49.0,1.0,6,0,0,48
30329.0,Technology,region_23,Masters & above,m,sourcing,1.0,43.0,4.0,12,1,0,78
11761.0,Operations,region_13,Bachelors,m,other,1.0,27.0,5.0,5,1,0,57
53414.0,Sales & Marketing,region_13,Masters & above,m,other,1.0,,1.0,5,0,0,49
,Technology,region_7,Bachelors,m,other,1.0,30.0,4.0,7,0,0,77
63168.0,Operations,region_2,Bachelors,f,sourcing,,30.0,,1,1,0,63
38020.0,Technology,region_2,Masters & above,f,sourcing,1.0,34.0,1.0,8,0,0,76
33592.0,Sales & Marketing,region_2,Bachelors,m,other,1.0,31.0,4.0,5,0,0,51
,Sales & Marketing,region_10,Masters & above,m,sourcing,1.0,42.0,3.0,13,0,0,50
,Sales & Marketing,region_2,Bachelors,m,other,1.0,32.0,1.0,3,1,0,53
50975.0,Sales & Marketing,region_22,Masters & above,m,sourcing,1.0,41.0,4.0,11,0,0,48
37083.0,Technology,region_2,Masters & above,m,sourcing,1.0,37.0,2.0,7,0,0,78
10350.0,Technology,region_15,Masters & above,m,other,2.0,37.0,5.0,3,1,0,79
10950.0,Sales & Marketing,region_5,Bachelors,m,sourcing,1.0,40.0,5.0,6,1,0,49
18885.0,Analytics,region_34,Bachelors,m,sourcing,2.0,30.0,2.0,9,0,0,81
75987.0,R&D,region_7,Bachelors,m,other,2.0,34.0,2.0,5,0,0,84
,Technology,region_13,Masters & above,m,other,1.0,35.0,3.0,7,1,0,80
13928.0,Sales & Marketing,region_27,Masters & above,m,other,1.0,34.0,1.0,4,0,0,52
25381.0,Sales & Marketing,region_7,Masters & above,m,sourcing,1.0,35.0,2.0,7,0,0,51
8934.0,Sales & Marketing,region_16,Bachelors,m,other,2.0,,3.0,9,0,0,47
10398.0,HR,region_22,Bachelors,m,other,1.0,30.0,5.0,4,0,0,51
27901.0,Finance,region_16,Below Secondary,m,other,,25.0,,1,0,0,60
64891.0,Analytics,region_2,Masters & above,m,other,1.0,41.0,2.0,14,0,0,85
,Operations,region_2,Masters & above,m,sourcing,,,5.0,6,1,0,65
77626.0,Operations,region_22,Bachelors,m,other,1.0,43.0,4.0,3,1,0,61
40189.0,Operations,region_26,Bachelors,f,other,1.0,,5.0,13,1,0,64
,Sales & Marketing,region_13,Masters & above,m,sourcing,2.0,34.0,3.0,6,0,0,47
35960.0,Procurement,region_17,Bachelors,m,other,1.0,32.0,3.0,4,0,0,70
28342.0,Operations,region_15,Bachelors,f,other,1.0,35.0,1.0,3,0,0,59
,HR,region_7,Masters & above,m,sourcing,2.0,35.0,3.0,10,0,0,51
21485.0,Sales & Marketing,region_20,Bachelors,m,sourcing,1.0,29.0,5.0,2,1,0,52
40763.0,Technology,region_7,Masters & above,f,other,1.0,52.0,4.0,16,1,0,87
54101.0,Analytics,region_22,Bachelors,f,other,1.0,25.0,3.0,2,0,0,86
63479.0,Operations,region_11,Masters & above,f,other,1.0,59.0,4.0,16,1,0,64
8882.0,Procurement,region_23,Masters & above,m,sourcing,1.0,37.0,1.0,8,0,0,74
25104.0,Procurement,region_10,Bachelors,f,other,1.0,32.0,3.0,3,0,0,65
19920.0,Operations,region_22,Bachelors,m,other,4.0,28.0,1.0,8,0,0,63
19361.0,Sales & Marketing,region_22,Bachelors,m,other,1.0,,,1,1,0,51
17755.0,Procurement,region_17,Masters & above,f,sourcing,1.0,53.0,4.0,8,0,0,68
4377.0,Analytics,region_2,Masters & above,f,other,1.0,38.0,3.0,7,0,0,88
52964.0,Sales & Marketing,region_2,Masters & above,m,other,2.0,46.0,3.0,2,0,0,48
16635.0,Sales & Marketing,region_4,Masters & above,m,sourcing,1.0,39.0,3.0,4,0,0,49
21292.0,Operations,region_15,Bachelors,f,other,1.0,46.0,4.0,15,0,0,60
,Technology,region_2,Masters & above,m,other,1.0,35.0,4.0,8,0,0,70
64348.0,Sales & Marketing,region_15,Bachelors,m,other,1.0,28.0,2.0,2,0,0,47
28531.0,Procurement,region_5,Bachelors,m,other,1.0,37.0,4.0,3,1,0,69
41678.0,Operations,region_13,Bachelors,f,other,1.0,44.0,3.0,4,0,0,57
17198.0,HR,region_32,Bachelors,m,other,2.0,26.0,5.0,2,0,0,49
